unique_id,ds,y,ir,iy,ib,vry,vyb,vbr,avg_current,current_imbalance_pct,avg_voltage,voltage_imbalance_pct,tod_sin,tod_cos,hour,minute,day_of_week,is_weekend
ML_FD03,2026-05-11 01:06:00,2.22,109.0,104.0,108.0,10.8,10.8,10.8,107.0,2.803738317757009,10.800000000000002,1.644774851296528e-14,0.28401534470392265,0.958819734868193,1.0,6.0,0.0,0.0
ML_FD03,2026-05-11 01:09:00,2.21,111.0,105.0,110.0,10.8,10.7,10.8,108.66666666666667,3.37423312883436,10.766666666666666,0.6191950464396263,0.29654157497557093,0.9550199444571866,1.0,9.0,0.0,0.0
ML_FD03,2026-05-11 01:12:00,2.21,111.0,105.0,110.0,10.8,10.8,10.8,108.66666666666667,3.37423312883436,10.800000000000002,1.644774851296528e-14,0.3090169943749474,0.9510565162951535,1.0,12.0,0.0,0.0
ML_FD03,2026-05-11 01:15:00,2.19,112.0,106.0,110.0,10.8,10.8,10.8,109.33333333333333,3.0487804878048737,10.800000000000002,1.644774851296528e-14,0.3214394653031616,0.9469301294951057,1.0,15.0,0.0,0.0
ML_FD03,2026-05-11 01:18:00,2.2,112.0,105.0,111.0,10.8,10.8,10.9,109.33333333333333,3.9634146341463374,10.833333333333334,0.6153846153846132,0.33380685923377096,0.9426414910921784,1.0,18.0,0.0,0.0
ML_FD03,2026-05-11 01:21:00,2.19,113.0,106.0,112.0,10.9,10.8,10.8,110.33333333333333,3.927492447129905,10.833333333333334,0.6153846153846132,0.34611705707749296,0.9381913359224842,1.0,21.0,0.0,0.0
ML_FD03,2026-05-11 01:24:00,2.17,112.0,105.0,112.0,10.8,10.8,10.8,109.66666666666667,4.255319148936175,10.800000000000002,1.644774851296528e-14,0.3583679495453002,0.9335804264972017,1.0,24.0,0.0,0.0
ML_FD03,2026-05-11 01:27:00,2.18,112.0,108.0,113.0,10.8,10.8,10.8,111.0,2.7027027027027026,10.800000000000002,1.644774851296528e-14,0.3705574375098362,0.9288095528719242,1.0,27.0,0.0,0.0
ML_FD03,2026-05-11 01:30:00,2.13,112.0,105.0,110.0,10.8,10.8,10.8,109.0,3.669724770642202,10.800000000000002,1.644774851296528e-14,0.3826834323650898,0.9238795325112867,1.0,30.0,0.0,0.0
ML_FD03,2026-05-11 01:33:00,2.16,112.0,105.0,111.0,10.8,10.8,10.8,109.33333333333333,3.9634146341463374,10.800000000000002,1.644774851296528e-14,0.39474385638426723,0.9187912101488983,1.0,33.0,0.0,0.0
ML_FD03,2026-05-11 01:36:00,2.15,114.0,106.0,111.0,10.8,10.7,10.8,110.33333333333333,3.927492447129905,10.766666666666666,0.6191950464396263,0.40673664307580015,0.9135454576426009,1.0,36.0,0.0,0.0
ML_FD03,2026-05-11 01:39:00,2.15,114.0,106.0,112.0,10.8,10.8,10.8,110.66666666666667,4.2168674698795225,10.800000000000002,1.644774851296528e-14,0.418659737537428,0.9081431738250814,1.0,39.0,0.0,0.0
ML_FD03,2026-05-11 01:42:00,2.16,114.0,106.0,111.0,10.8,10.8,10.8,110.33333333333333,3.927492447129905,10.800000000000002,1.644774851296528e-14,0.4305110968082951,0.9025852843498606,1.0,42.0,0.0,0.0
ML_FD03,2026-05-11 01:45:00,2.13,115.0,104.0,111.0,10.9,10.8,10.9,110.0,5.454545454545454,10.866666666666667,0.6134969325153352,0.4422886902190013,0.8968727415326883,1.0,45.0,0.0,0.0
